Date	Mon Jul 20 09:00:38 EDT 2009
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Uploaded gene list	4_S.txt
Annotation file	gene_association.sgd
Ambiguous identifiers (3)	SDH1 MSF1 PAP1
Unknown identifiers (7)	YGL204C YGR122C-A YER188W YOR343C YLR122C YKL162C-A YPL025C

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0042775	mitochondrial ATP synthesis coupled electron transport	0.000459977209174229	6.84489894604508e-07	9	297	27	7274	0.00%	0.00	CYC1, CYT1, COX6, QCR6, COX5A, QCR2, QCR8, NDI1, SDH2
GO:0044248	cellular catabolic process	0.000634155117368169	9.436832103693e-07	66	297	901	7274	0.00%	0.00	RPT3, PHO8, GRE3, KGD1, IDH1, YKR005C, GDH2, MDH2, LSC2, MNE1, UBP14, BNA1, ACO1, UGA3, YEA4, RAM1, YJR096W, UBA1, LPD1, SMF1, RRP6, IDH2, GIS3, CCP1, FUM1, FMS1, CIT2, TCM10, MMS1, DCS1, YPR1, RPN14, PBN1, YHR202W, PYC1, PUT4, CIT1, FBA1, JLP1, UGA2, ARO9, MLS1, TES1, UBX6, RPT5, APC1, VTC3, YLR108C, YNR068C, YKR089C, XKS1, IDP2, BNA5, TOM1, ICL1, HAL9, UGA1, YMR073C, TPI1, KGD2, CDC34, APE2, GDB1, VAM6, GAL3, SDH2
GO:0006733	oxidoreduction coenzyme metabolic process	0.000911818059582018	1.35687211247324e-06	13	297	64	7274	0.00%	0.00	NDE1, TPI1, ALD6, PYC2, PYC1, BNA4, BNA5, BNA2, ALD4, GUT2, NDE2, BNA1, NDI1
GO:0005975	carbohydrate metabolic process	0.000940723801934421	1.39988661002146e-06	35	297	362	7274	0.00%	0.00	FBP1, YPR1, YOL157C, BMH2, GSY2, PYC1, MNN1, CIT1, GRE3, FBA1, TPS3, KGD1, MLS1, MDH2, UBP14, PYC2, STD1, SHC1, XKS1, HAP4, IDP2, YJR096W, YEA4, ICL1, YIL042C, TPI1, ARA1, CIT2, CHS6, GDB1, GLG2, GUT2, CDA1, YIR007W, GAL3
GO:0006631	fatty acid metabolic process	0.00109856976458564	1.6347764353953e-06	13	297	65	7274	0.00%	0.00	TPI1, YPL095C, CRC1, UGA3, CAT2, ACC1, TES1, ATF1, FAS2, YMR210W, FAS1, UGA1, UGA2
GO:0019674	NAD metabolic process	0.00135576073369329	2.01750109180549e-06	8	297	23	7274	0.00%	0.00	NDE1, BNA5, BNA2, GUT2, NDE2, BNA4, NDI1, BNA1
GO:0008152	metabolic process	0.00142538925941234	2.1211149693636e-06	222	297	4527	7274	0.00%	0.00	AAD16, CYB2, BMH2, YPL095C, CRC1, RPT3, GCN4, YDC1, COX6, BNA4, YGL196W, SSU1, ISA1, GRE3, AGX1, KGD1, ATP16, YTA12, ACH1, GDH2, TPK2, NCE103, RNH203, BNA1, YIM1, NDE1, ATP17, HIM1, STD1, UGA3, CCC1, HAP4, YKL047W, YAT2, BNA2, CPA2, YGR263C, UBA1, QCR8, YML087C, RRP6, CYC1, IDH2, CAT2, ARA1, CCP1, NEM1, FUM1, CDA1, YJL206C, FAR1, FBP1, DCS1, MMS1, YNL165W, OSH6, YKL161C, PYC1, POR1, YHR202W, YCL047C, ACC1, YNR018W, PUT4, YSP3, YMR210W, PHO86, UGA2, TPS3, COR1, ICS2, ALD6, VIP1, MLS1, ATP3, TES1, YER186C, YBR028C, ATF1, VTC3, LSB6, ATP2, YNR068C, OCT1, YPL272C, XKS1, SHC1, HPA2, IDP2, TOM1, WTM1, FUS3, HAL9, YCK1, YMR073C, NDI1, ATP5, TCM62, HOM3, HYR1, AEP1, YPR196W, GDB1, TEF2, YGR110W, AFG3, GUT2, ACS2, YIR007W, NDE2, VAM6, SDH2, HSC82, YMR041C, KAR4, YOL157C, GSY2, ATP1, PCF11, PHO8, YNL156C, REB1, IDH1, KSP1, YKR005C, PDC2, TRL1, THI5, ALD4, MSC7, RIM20, MDH2, LSC2, UBP14, MNE1, LST8, SNZ3, ACS1, ACO1, RIM4, YPL137C, YMR289W, RAM1, YJR096W, YEA4, RIM101, COX5A, HAL1, IRE1, GLT1, PMA1, TPD3, LPD1, YPL113C, SMF1, GIS3, FMS1, CIT2, INO1, GLG2, QCR2, PTP1, YGL059W, FAS2, FAS1, AFT2, SSE1, TCM10, ADK1, YIL083C, YPR1, RPN14, PBN1, NCA2, MNN1, TTR1, MCM2, YCP4, CIT1, FBA1, JLP1, YNL134C, YMR110C, THI12, ARO9, SNZ2, ZTA1, WAR1, ATP14, UBX6, RPT5, APC1, SLI1, MSN4, YLR108C, PYC2, YKR089C, ASH1, BNA5, ICL1, FUN34, RPM2, THI11, MDM32, YIL042C, UGA1, ISN1, TPI1, PGS1, KGD2, CDC34, YEF3, CYT1, AHC1, APE2, QCR6, GPB1, CHS6, PHO13, PET494, GPB2, GAL3
GO:0006083	acetate metabolic process	0.00144824904839638	2.15513251249461e-06	5	297	7	7274	0.00%	0.00	ACS1, ALD6, ALD4, ATF1, ACH1
GO:0022904	respiratory electron transport chain	0.00171229202154405	2.54805360348816e-06	9	297	31	7274	0.00%	0.00	CYC1, CYT1, COX6, QCR6, COX5A, QCR2, QCR8, NDI1, SDH2
GO:0006103	2-oxoglutarate metabolic process	0.00183168960460906	2.72572857828729e-06	4	297	4	7274	0.00%	0.00	KGD1, GDH2, KGD2, LPD1
