Date	Mon Jul 20 08:34:35 EDT 2009
-- 36 of 920--
GOID	GO:0010608
TERM	posttranscriptional regulation of gene expression
P-VALUE	6.56290030086255e-09
CORRECTED P-VALUE	6.03786827679355e-06
NUM_ANNOTATIONS	75 (of 441)
ANNOTATED_GENES	COP1, PUB1, MTM1, SAD1, GGA2, SRP14, YOL098C, FLX1, SMP3, SWD2, YNL035C, BIO2, YCL045C, TRR1, TRP3, SKI8, LYS9, LYS21, YLF2, HEM13, COX14, SEC13, CLU1, TRP2, ADH4, YDR367W, SIT4, DIE2, HEK2, SSA2, ANB1, SHM1, NAT1, ARO8, YIP1, ODC2, YAH1, LEU1, LAG1, ADH6, LYS20, RHR2, TRP4, KAP104, HYP2, GCD7, TOM71, MET18, CTP1, MSS51, SWD3, PRP6, RPL31B, TRS31, GCD1, SSZ1, LCB2, ERG12, SOL3, MAS6, HRP1, FSH1, SHR3, MRS1, PUF4, HSP60, MRS3, URA3, YEL001C, CDC43, YCK2, APL6, RPL31A, SHE2, PET54

-- 37 of 920--
GOID	GO:0051246
TERM	regulation of protein metabolic process
P-VALUE	7.63162303858114e-09
CORRECTED P-VALUE	7.02109319549465e-06
NUM_ANNOTATIONS	82 (of 501)
ANNOTATED_GENES	COP1, PUB1, MTM1, SAD1, GGA2, SRP14, YOL098C, FLX1, SMP3, SWD2, YNL035C, BIO2, YCL045C, ARC35, TRR1, TRP3, SKI8, LYS9, LYS21, YLF2, HEM13, COX14, SEC13, UBC4, CLU1, TRP2, ADH4, YDR367W, SIT4, DIE2, HEK2, SSA2, ANB1, SHM1, NAT1, ARO8, YIP1, ODC2, YAH1, LEU1, LAG1, ADH6, LYS20, UBC9, RHR2, ARP3, TRP4, GAL83, KAP104, HYP2, CAP2, YFR007W, GCD7, TOM71, MET18, CTP1, MSS51, SWD3, PRP6, RPL31B, TRS31, GCD1, LCB2, SSZ1, ERG12, SOL3, MAS6, HRP1, FSH1, SHR3, MRS1, PUF4, MRS3, URA3, YEL001C, CDC43, YCK2, TWF1, APL6, RPL31A, SHE2, PET54

-- 38 of 920--
GOID	GO:0030150
TERM	protein import into mitochondrial matrix
P-VALUE	8.13557605451426e-08
CORRECTED P-VALUE	7.48472997015312e-05
NUM_ANNOTATIONS	11 (of 19)
ANNOTATED_GENES	TIM21, TOM7, TOM20, PAM18, YKR065C, TOM22, TOM40, TOM6, MAS6, MGE1, PAM16

-- 39 of 920--
GOID	GO:0065002
TERM	intracellular protein transmembrane transport
P-VALUE	1.32632250602759e-07
CORRECTED P-VALUE	0.000122021670554539
NUM_ANNOTATIONS	25 (of 91)
ANNOTATED_GENES	NUP100, MRS11, ERV1, TOM7, PAM18, TIM9, YKR065C, TOM22, SIL1, MAS6, TIM21, SHR3, TIM22, SEC63, SSA2, HSP60, TOM20, NUP133, NUP1, TOM40, SEC13, TOM6, SEC66, MGE1, PAM16

-- 40 of 920--
GOID	GO:0006399
TERM	tRNA metabolic process
P-VALUE	1.58596647833317e-07
CORRECTED P-VALUE	0.000145908916006651
NUM_ANNOTATIONS	44 (of 223)
ANNOTATED_GENES	WRS1, PUS6, MES1, VAS1, YHR045W, TRM112, RPP1, TRZ1, TPK3, TRM1, SUA5, KRS1, YNL035C, DUS3, YHR020W, MIS1, YDR341C, GRS1, GCD10, DRE2, MTO1, TRM11, TAH1, GCD14, TRM2, YMR293C, SLM5, CTM1, HTS1, SIT4, HO, INM1, YNL247W, ARG8, MST1, TIM22, DUS4, ELP2, TRM82, TYS1, ELP3, DED81, FRS2, ELP6

-- 41 of 920--
GOID	GO:0034660
TERM	ncRNA metabolic process
P-VALUE	3.21834710197125e-07
CORRECTED P-VALUE	0.000296087933381355
NUM_ANNOTATIONS	108 (of 780)
ANNOTATED_GENES	WRS1, PUS6, NOP1, HAS1, UTP18, YHR045W, SKI6, TPK3, SWD2, KRS1, YNL035C, RAX2, YHR020W, MIS1, GCD10, MTO1, TRM11, TAH1, GCD14, RRP42, TRM2, RPS1B, RPS11B, RPS16B, CTM1, UTP14, TSR2, SIT4, HO, SNU13, YDL038C, PWP1, ARG8, MST1, URB2, TIM22, DUS4, ELP2, JJJ3, NUP1, CSL4, YML125C, UBP8, UTP8, YOR205C, NHP2, RPS13, VAS1, MES1, YER113C, RPA14, YAE1, TRM112, RPP1, NOP58, TRZ1, TRM1, SUA5, PHO86, HFI1, NNF1, RPS9A, DUS3, RPS20, GRS1, YDR341C, UTP15, YTM1, EMG1, DRE2, YNL326C, RPS0A, SMY2, RLI1, YMR293C, RPS7A, SLM5, YML096W, DBP2, RPS11A, VTS1, RPS18B, HTS1, CTP1, UIP5, RCL1, PRS2, MTR3, MRS6, RPS18A, DML1, INM1, YNL247W, NOC4, PWP2, SIK1, RPS16A, TRM82, FAP7, CBF5, TYS1, ERB1, ELP3, DED81, FRS2, RPS14A, RHO3, ELP6

-- 42 of 920--
GOID	GO:0000462
TERM	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P-VALUE	8.34716318058939e-07
CORRECTED P-VALUE	0.000767939012614224
NUM_ANNOTATIONS	24 (of 93)
ANNOTATED_GENES	RPS11A, RPS16B, RPS18B, RCL1, UTP14, RPS13, UTP18, TSR2, RPS18A, NOP58, SNU13, NOC4, RPS9A, RPS20, PWP2, UTP15, RPS16A, EMG1, RPS0A, FAP7, RPS1B, UTP8, RPS11B, RPS14A

-- 43 of 920--
GOID	GO:0030490
TERM	maturation of SSU-rRNA
P-VALUE	1.03052915740649e-06
CORRECTED P-VALUE	0.000948086824813975
NUM_ANNOTATIONS	24 (of 94)
ANNOTATED_GENES	RPS11A, RPS16B, RPS18B, RCL1, UTP14, RPS13, UTP18, TSR2, RPS18A, NOP58, SNU13, NOC4, RPS9A, RPS20, PWP2, UTP15, RPS16A, EMG1, RPS0A, FAP7, RPS1B, UTP8, RPS11B, RPS14A

-- 44 of 920--
GOID	GO:0043038
TERM	amino acid activation
P-VALUE	1.16858713536485e-06
CORRECTED P-VALUE	0.00107510016453566
NUM_ANNOTATIONS	15 (of 42)
ANNOTATED_GENES	WRS1, HTS1, YHR020W, YDR341C, GRS1, MES1, VAS1, TYS1, DED81, YNL247W, YMR293C, FRS2, KRS1, SLM5, MST1

-- 45 of 920--
GOID	GO:0043039
TERM	tRNA aminoacylation
P-VALUE	1.16858713536485e-06
CORRECTED P-VALUE	0.00107510016453566
NUM_ANNOTATIONS	15 (of 42)
ANNOTATED_GENES	WRS1, HTS1, YHR020W, YDR341C, GRS1, MES1, VAS1, TYS1, DED81, YNL247W, YMR293C, FRS2, KRS1, SLM5, MST1

-- 46 of 920--
GOID	GO:0006725
TERM	cellular aromatic compound metabolic process
P-VALUE	1.18470143930364e-06
CORRECTED P-VALUE	0.00108992532415935
NUM_ANNOTATIONS	29 (of 128)
ANNOTATED_GENES	TRP2, ARO3, ATR1, HIS3, ARO4, XPT1, SFB2, HIS2, ARO2, YGL039W, TRP4, LYS1, GCV2, MIS1, URA4, YHR162W, TRP3, IDP1, DRE2, URA3, YKL033W-A, HIS5, ARO8, SDT1, URA1, SAM4, ECM40, FUR1, SAM1

-- 47 of 920--
GOID	GO:0006418
TERM	tRNA aminoacylation for protein translation
P-VALUE	1.72964814265134e-06
CORRECTED P-VALUE	0.00159127629123923
NUM_ANNOTATIONS	14 (of 38)
ANNOTATED_GENES	WRS1, HTS1, YHR020W, YDR341C, GRS1, MES1, VAS1, TYS1, DED81, YNL247W, FRS2, KRS1, SLM5, MST1

-- 48 of 920--
GOID	GO:0043094
TERM	cellular metabolic compound salvage
P-VALUE	1.80964243336265e-06
CORRECTED P-VALUE	0.00166487103869364
NUM_ANNOTATIONS	33 (of 159)
ANNOTATED_GENES	YGL220W, KTR3, SAD1, PRY2, YER113C, ERG24, XPT1, ADH6, BUD32, UBC9, SWD2, PHO86, MUQ1, YLR065C, LYS21, RIB3, YKL069W, TRP2, PRS2, MRS6, MEU1, ARO3, YMC1, ERG12, INM1, MAS6, MVD1, FSH1, MRS3, HUT1, SAM50, FUR1, ELP6

-- 49 of 920--
GOID	GO:0045333
TERM	cellular respiration
P-VALUE	2.42228191363425e-06
CORRECTED P-VALUE	0.00222849936054351
NUM_ANNOTATIONS	33 (of 161)
ANNOTATED_GENES	MRPL4, MRPS9, HXT4, JAC1, PET100, HEM2, MRP4, ALD6, YPR004C, ATP18, NGL1, YJL200C, MRPL35, PPA2, MCT1, DLD1, RIB3, COX14, COX16, YMR293C, MBA1, YCL057C-A, COX11, MRPL49, CYC1, MRPL19, IDP1, MRPL1, YML6, QCR2, MAM33, MRPL15, COX10

-- 50 of 920--
GOID	GO:0017038
TERM	protein import
P-VALUE	5.19237228661922e-06
CORRECTED P-VALUE	0.00477698250368968
NUM_ANNOTATIONS	28 (of 130)
ANNOTATED_GENES	NUP100, MMM1, MRS11, ERV1, TOM7, PAM18, MAS2, TIM9, YKR065C, PSE1, TOM22, MAS6, AFG1, NTF2, RTN1, TIM21, TIM22, HSP60, TOM20, NUP133, TOM5, NUP1, KAP104, TOM40, TOM6, SAM50, MGE1, PAM16

-- 51 of 920--
GOID	GO:0033365
TERM	protein localization in organelle
P-VALUE	7.22440237812388e-06
CORRECTED P-VALUE	0.00664645018787397
NUM_ANNOTATIONS	27 (of 125)
ANNOTATED_GENES	NUP100, MMM1, MRS11, ERV1, TOM7, PAM18, MAS2, TIM9, YKR065C, PSE1, TOM22, MAS6, NTF2, RTN1, TIM21, TIM22, HSP60, TOM20, NUP133, TOM5, NUP1, KAP104, TOM40, TOM6, SAM50, MGE1, PAM16

-- 52 of 920--
GOID	GO:0000105
TERM	histidine biosynthetic process
P-VALUE	9.03697489902343e-06
CORRECTED P-VALUE	0.00831401690710155
NUM_ANNOTATIONS	7 (of 11)
ANNOTATED_GENES	HIS5, HIS6, HIS4, MIS1, HIS2, HIS1, HIS3

-- 53 of 920--
GOID	GO:0006547
TERM	histidine metabolic process
P-VALUE	9.03697489902343e-06
CORRECTED P-VALUE	0.00831401690710155
NUM_ANNOTATIONS	7 (of 11)
ANNOTATED_GENES	HIS5, HIS6, HIS4, MIS1, HIS2, HIS1, HIS3

-- 54 of 920--
GOID	GO:0009075
TERM	histidine family amino acid metabolic process
P-VALUE	9.03697489902343e-06
CORRECTED P-VALUE	0.00831401690710155
NUM_ANNOTATIONS	7 (of 11)
ANNOTATED_GENES	HIS5, HIS6, HIS4, MIS1, HIS2, HIS1, HIS3

-- 55 of 920--
GOID	GO:0009076
TERM	histidine family amino acid biosynthetic process
P-VALUE	9.03697489902343e-06
CORRECTED P-VALUE	0.00831401690710155
NUM_ANNOTATIONS	7 (of 11)
ANNOTATED_GENES	HIS5, HIS6, HIS4, MIS1, HIS2, HIS1, HIS3

-- 56 of 920--
GOID	GO:0042254
TERM	ribosome biogenesis
P-VALUE	1.04129990074013e-05
CORRECTED P-VALUE	0.00957995908680918
NUM_ANNOTATIONS	100 (of 761)
ANNOTATED_GENES	NUP100, YCR072C, CYB5, NOP1, RPL8B, HAS1, SAD1, UTP18, SKI6, SQT1, OAC1, TPK3, YML082W, RPL5, RAX2, MRPL9, MRH4, RRP42, RPS1B, RPS11B, RPS16B, UTP14, TSR2, YMC1, SNU13, YDL038C, PWP1, TIF5, URB2, RPL6B, ARX1, KRE33, JJJ3, YML6, NUP1, CSL4, YML125C, UBP8, UTP8, YOR205C, RPL12A, NHP2, RPS19A, RPS13, YER113C, PAM18, RPA14, YAE1, RPP1, NOP58, YGR283C, SUA5, PHO86, HFI1, NNF1, ADE6, RPS9A, RPS20, UTP15, YTM1, LSG1, EMG1, NUP133, RPS0A, SMY2, RLI1, RPS7A, YML096W, DBP2, RPS11A, VTS1, RPS18B, RPS28A, CTP1, UIP5, RCL1, PRS2, MTR3, MRS6, RPL31B, RPS18A, YNL123W, DML1, INM1, RPS10A, RPS15, NOC4, DPH1, PWP2, PUF4, SIK1, RPS16A, YER007C-A, URA1, FAP7, CBF5, ERB1, RPS14A, RHO3, ELP6

